5214000.00001894, 3063999.99993518,0
5214000.00000845, 3115999.99985635,1
5214000.00003224, 3387999.9998758,1
5214000.00001894, 3063999.99993518,0
5214000.00000845, 3115999.99985635,1
5214000.00003224, 3387999.9998758,1
